,baseTypeName,displayName,baseTypeId,maxAffixes,affixEffectModifier,size,maxSockets,subItems
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Level of Smite', 'subTypeId': 603, 'levelRequirement': 22, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Endurance', 'subTypeId': 92, 'levelRequirement': 19, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Level of Manifest Armor', 'subTypeId': 604, 'levelRequirement': 35, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Necrotic Penetration', 'subTypeId': 93, 'levelRequirement': 42, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Level of Forge Strike', 'subTypeId': 605, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Chance To Shock Attackers', 'subTypeId': 94, 'levelRequirement': 33, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Spriggan Form', 'subTypeId': 606, 'levelRequirement': 35, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Thorns', 'subTypeId': 95, 'levelRequirement': 4, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Reaper Form', 'subTypeId': 607, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Percent Damage Reflected', 'subTypeId': 96, 'levelRequirement': 23, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Acid Flask', 'subTypeId': 608, 'levelRequirement': 4, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Critical Strike Avoidance', 'subTypeId': 97, 'levelRequirement': 36, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Shadow Cascade', 'subTypeId': 609, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Increased Minion Damage Over Time', 'subTypeId': 98, 'levelRequirement': 48, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Flurry', 'subTypeId': 610, 'levelRequirement': 4, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Ward Gained on Kill', 'subTypeId': 99, 'levelRequirement': 40, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Shurikens', 'subTypeId': 611, 'levelRequirement': 4, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Increased Elemental Damage Over Time', 'subTypeId': 100, 'levelRequirement': 50, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Dancing Strikes', 'subTypeId': 612, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Throwing Damage And Fire Vulnerability', 'subTypeId': 101, 'levelRequirement': 42, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Multishot', 'subTypeId': 613, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Increased Minion Spell Damage', 'subTypeId': 102, 'levelRequirement': 22, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Puncture', 'subTypeId': 614, 'levelRequirement': 5, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Damage While Channelling', 'subTypeId': 103, 'levelRequirement': 38, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Decoy', 'subTypeId': 615, 'levelRequirement': 12, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'All Resistances While Channelling', 'subTypeId': 104, 'levelRequirement': 46, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Cinder Strike', 'subTypeId': 616, 'levelRequirement': 10, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Detonating Arrow', 'subTypeId': 617, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Hail of Arrows', 'subTypeId': 618, 'levelRequirement': 50, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Shift', 'subTypeId': 619, 'levelRequirement': 4, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Synchronized Strike', 'subTypeId': 620, 'levelRequirement': 30, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Tempest Strike', 'subTypeId': 621, 'levelRequirement': 10, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Ice Thorns', 'subTypeId': 622, 'levelRequirement': 4, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Summon Skeletal Mage', 'subTypeId': 623, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Mage Level of Static', 'subTypeId': 624, 'levelRequirement': 40, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Mage Level of Disintegrate', 'subTypeId': 625, 'levelRequirement': 35, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Maelstrom', 'subTypeId': 626, 'levelRequirement': 17, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Summon Raptor', 'subTypeId': 627, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Mage Level of Flame Ward', 'subTypeId': 628, 'levelRequirement': 9, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Earthquake', 'subTypeId': 629, 'levelRequirement': 30, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Mage Level of Arcane Ascendance', 'subTypeId': 630, 'levelRequirement': 40, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': ""Sentinel Level of Smelter's Wrath"", 'subTypeId': 631, 'levelRequirement': 50, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Drain Life', 'subTypeId': 632, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Assemble Abomination', 'subTypeId': 633, 'levelRequirement': 60, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Spirit Plague', 'subTypeId': 634, 'levelRequirement': 17, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Bone Curse', 'subTypeId': 635, 'levelRequirement': 8, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Death Seal', 'subTypeId': 636, 'levelRequirement': 50, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Mage Level of Ice Barrage', 'subTypeId': 637, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Dark Quiver', 'subTypeId': 638, 'levelRequirement': 35, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Level of Shield Bash', 'subTypeId': 639, 'levelRequirement': 8, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Ballista', 'subTypeId': 640, 'levelRequirement': 17, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Lethal Mirage', 'subTypeId': 641, 'levelRequirement': 50, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Level of Smoke Bomb', 'subTypeId': 642, 'levelRequirement': 7, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Increased Minion Melee Damage', 'subTypeId': 643, 'levelRequirement': 18, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Warcry', 'subTypeId': 644, 'levelRequirement': 14, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Mage Level of Surge', 'subTypeId': 645, 'levelRequirement': 55, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Level of Summon Storm Crow', 'subTypeId': 646, 'levelRequirement': 20, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Level of Summon Volatile Zombie', 'subTypeId': 647, 'levelRequirement': 20, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Storm Crow Adaptive Spell Damage', 'subTypeId': 648, 'levelRequirement': 36, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Volatile Zombie Speed and Damage', 'subTypeId': 649, 'levelRequirement': 28, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Level of Multistrike', 'subTypeId': 652, 'levelRequirement': 17, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Level of Void Cleave', 'subTypeId': 653, 'levelRequirement': 19, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Level of Javelin', 'subTypeId': 654, 'levelRequirement': 17, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Added Lightning Throwing Damage with Javelin', 'subTypeId': 655, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Sentinel Endurance While Warpathing', 'subTypeId': 656, 'levelRequirement': 5, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte +1 Skeleton and Increased Skeleton Damage', 'subTypeId': 192, 'levelRequirement': 60, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Increased Mana Regen', 'subTypeId': 330, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Increased Mana', 'subTypeId': 331, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Armour And Minion Armour', 'subTypeId': 332, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Shared Lightning Damage', 'subTypeId': 333, 'levelRequirement': 48, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Totem Adaptive Spell Damage', 'subTypeId': 334, 'levelRequirement': 53, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Cooldown Recovery Speed While Transformed', 'subTypeId': 335, 'levelRequirement': 43, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Minion Crit Multiplier', 'subTypeId': 336, 'levelRequirement': 36, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Minion Spell Crit Chance', 'subTypeId': 337, 'levelRequirement': 41, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Criti Multi While Transformed', 'subTypeId': 338, 'levelRequirement': 48, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Mage Frostbite Effect', 'subTypeId': 339, 'levelRequirement': 34, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Shared Cold Damage', 'subTypeId': 340, 'levelRequirement': 36, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Freeze Rate Per Stack of Chill', 'subTypeId': 341, 'levelRequirement': 42, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Totem Increased Cast Speed', 'subTypeId': 342, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Shared Bleed Duration', 'subTypeId': 343, 'levelRequirement': 34, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Shared Increased Spell Damage', 'subTypeId': 344, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Shared Increased Melee Damage', 'subTypeId': 345, 'levelRequirement': 48, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Minion Melee Leech', 'subTypeId': 346, 'levelRequirement': 29, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Primalist Minion Chance To Bleed On Hit', 'subTypeId': 347, 'levelRequirement': 36, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
