baseTypeName,baseTypeId,maxAffixes,affixEffectModifier,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,displayName,subTypeId,levelRequirement,itemTags,addedWeaponRange,attackRate,classRequirement,subClassRequirement,IMSetTier,uniques.1.displayName,uniques.1.overrideLevelRequirement,uniques.1.levelRequirement,uniques.1.uniqueId,uniques.1.setId,uniques.1.rerollChance,uniques.1.noWorldDrops,uniques.1.isFractureUnique,uniques.1.isSetUnique,uniques.1.isLegendary,uniques.1.basicMods,uniques.1.descriptionParts,uniques.1.loreText,uniques.1.sprite,uniques.1.hideLevelRequirement,uniques.2.displayName,uniques.2.overrideLevelRequirement,uniques.2.levelRequirement,uniques.2.uniqueId,uniques.2.setId,uniques.2.rerollChance,uniques.2.noWorldDrops,uniques.2.isFractureUnique,uniques.2.isSetUnique,uniques.2.isLegendary,uniques.2.basicMods,uniques.2.descriptionParts,uniques.2.loreText,uniques.2.sprite,uniques.2.hideLevelRequirement
1H Axes,5,4,0.75,5,1,0,0,0.25,0,13,0,0,[],Crescent Axe,6,51,0,0.0,10.05,0,0,0,Tempest Maw,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 17, 'property': 0, 'specialTag': 0, 'tags': 514, 'type': 0, 'hideStatMod': 0}, {'value': 0.75, 'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': -4, 'property': 66, 'specialTag': 0, 'tags': 16384, 'type': 0, 'hideStatMod': 0}, {'value': 4, 'property': 23, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 1}, {'value': 4, 'property': 19, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 1}]","[{'description': '+4 Strength and Attunement', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'When you summon a totem you also summon 4 Storm Sprites around the totem (15 second cooldown)', 'altText': 'Storm Sprites are minions that cast lightning spells', 'setPart': 0, 'setItemRequirement': 0}]",A last sign of favour bestowed to those doomed to fight for Lagon's amusement in his sunken arena,IIwBhFYwNgdhYg.png,True,,,,,,,,,,,,,,,
1H Axes,5,4,0.75,5,1,0,0,0.25,0,13,0,0,[],Chitin Claw,7,59,0,-0.1,10.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Axes,5,4,0.75,5,1,0,0,0.25,0,13,0,0,[],Eagle Wing,8,63,0,0.0,10.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Axes,5,4,0.75,5,1,0,0,0.25,0,13,0,0,[],Soul Harvester,9,66,0,0.0,10.09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Axes,5,4,0.75,5,1,0,0,0.25,0,13,0,0,[],Shadow Cleaver,10,71,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Axes,5,4,0.75,5,1,0,0,0.25,0,13,0,0,[],Dragonbone Axe,11,80,0,0.0,10.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Poignard,0,0,0,-0.1,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Sacrificial Knife,1,12,0,0.0,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Bone Dagger,2,25,0,0.0,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Kris,3,27,0,0.0,10.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Hunting Knife,4,44,0,0.0,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Moon Dagger,5,51,0,0.0,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Majasan Dagger,6,55,0,0.0,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Rune Dagger,7,61,0,0.0,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Sai,8,65,0,0.0,10.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Chitin Dagger,9,68,0,0.0,10.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Dagger,6,4,0.75,6,1,0,0,0.5,0,26,0,0,[],Obsidian Dagger,10,71,0,0.0,10.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Club,0,0,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Iron Hammer,1,8,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Flanged Mace,2,18,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Morning Star,3,29,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Pick Hammer,4,37,0,0.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Ebertusk Club,5,45,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Urchin Star,6,50,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Serpent Mace,7,54,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Solarum Hammer,8,62,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Doom Star,9,70,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Maces,7,4,0.75,7,1,0,0,0.25,0,21,0,0,[],Rune Hammer,10,78,0,0.0,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Brass Sceptre,0,0,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Ice Sceptre,1,43,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Ornate Sceptre,2,35,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Cultist Sceptre,3,11,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Oak Sceptre,4,21,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Auric Sceptre,5,52,0,0.0,0.98,0,0,0,Culnivar's Claim,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.9, 'property': 0, 'specialTag': 0, 'tags': 258, 'type': 1, 'hideStatMod': 0}, {'value': 0.9, 'property': 4, 'specialTag': 0, 'tags': 258, 'type': 1, 'hideStatMod': 0}, {'value': 0.1, 'property': 18, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}]","[{'description': '100% of mana converted to ward when you reach full mana', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","Culnivar, last scion of Liath, was a symbol of hope for the living slaves of Thetima.",IIwBhA4wVgdhYg.png,False,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Argent Sceptre,6,63,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Obsidian Sceptre,8,75,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Scepter,8,4,0.75,8,1,0,0,0.0,0,0,0,0,[],Skeletal Sceptre,9,67,0,0.0,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Broken Sword,0,5,0,0.0,10.1,0,0,0,Humming Bee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.2, 'property': 2, 'specialTag': 0, 'tags': 512, 'type': 1, 'hideStatMod': 0}, {'value': 3, 'property': 39, 'specialTag': 7, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '1% increased elemental damage per 250 ward', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '1% increased movement speed per 250 ward', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Bzzzzzzzzzz,IIwBhE4xB2FiA.png,True,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Broadsword,1,20,0,0.0,10.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Rust Blade,2,39,0,0.0,10.2,0,0,0,Eye of Reen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 25, 'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'hideStatMod': 0}, {'value': 1, 'property': 1, 'specialTag': 1, 'tags': 512, 'type': 0, 'hideStatMod': 0}]","[{'description': ""Gain a stack of Reen's Ire for 5 seconds on melee crit"", 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': ""Each stack of Reen's Ire grants 5% additional critical strike multiplier and 5% increased fire damage over time"", 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Dance through the flames,IIwBhE4wJgdhYg.png,True,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Gladius,3,0,0,0.0,10.12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Cultist Blade,4,15,0,0.0,10.2,0,0,0,Rainbow Edge,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.25, 'property': 5, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 7, 'property': 0, 'specialTag': 0, 'tags': 514, 'type': 0, 'hideStatMod': 0}, {'value': 7, 'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'hideStatMod': 0}, {'value': 7, 'property': 0, 'specialTag': 0, 'tags': 516, 'type': 0, 'hideStatMod': 0}, {'value': 0.25, 'property': 1, 'specialTag': 1, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.25, 'property': 1, 'specialTag': 3, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.25, 'property': 1, 'specialTag': 5, 'tags': 512, 'type': 0, 'hideStatMod': 1}]","[{'description': '+25% chance to shock ignite and chill on melee hit', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",,IIwBhE4wFgdhYg.png,False,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Falchion,5,30,0,0.0,10.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Longsword,6,50,0,0.3,10.08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Nagasa Scymitar,7,54,0,0.0,10.24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Crystal Sword,8,64,0,0.0,10.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Katana,9,70,0,0.1,10.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H Swords,9,4,0.75,9,1,0,0,0.0,0,0,0,0,[],Dawn Blade,10,75,0,0.0,10.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Coral Wand,0,51,0,-0.2,10.02,0,0,0,Cinder Song,1.0,40.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,"[{'value': -3, 'property': 66, 'specialTag': 0, 'tags': 264, 'type': 0, 'hideStatMod': 1}, {'value': 0.1, 'property': 1, 'specialTag': 24, 'tags': 0, 'type': 0, 'hideStatMod': 1}, {'value': 10.3, 'property': 0, 'specialTag': 0, 'tags': 8, 'type': 1, 'hideStatMod': 0}]","[{'description': '10% chance to inflict Spreading Flames on Hit', 'altText': 'Spreading flames deals fire damage over time and spreads between enemies. It does not stack.', 'setPart': 0, 'setItemRequirement': 0}, {'description': '-3 Mana Cost for Fire Spells', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Fireball has 2 additional projectiles', 'altText': 'This is affected by the additional projectiles penalty on the Embers node', 'setPart': 0, 'setItemRequirement': 0}]",An ode to fires past,IIwBlIh2Mg.png,False,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Rowan Wand,1,0,0,-0.2,10.02,0,0,0,Alchemist's Ladle,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,"[{'value': 0.15, 'property': 1, 'specialTag': 1, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 2, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 3, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 6, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 7, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 14, 'tags': 512, 'type': 0, 'hideStatMod': 1}]","[{'description': '15% chance to ignite, chill, shock, bleed, slow, poison, and blind on melee hit', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","infused with countless potions, it's effects are unpredictable",IIwBlLB2Mg.png,True,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Archive Wand,2,5,0,-0.2,10.02,0,0,0,Reach of the Grave,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 1, 'property': 0, 'specialTag': 0, 'tags': 10240, 'type': 1, 'hideStatMod': 1}, {'value': 1, 'property': 0, 'specialTag': 0, 'tags': 8448, 'type': 1, 'hideStatMod': 1}, {'value': 1, 'property': 51, 'specialTag': 0, 'tags': 10240, 'type': 0, 'hideStatMod': 1}, {'value': 1, 'property': 51, 'specialTag': 0, 'tags': 8448, 'type': 0, 'hideStatMod': 1}]","[{'description': ""Your minions' spells and bow attacks deal 100% increased damage"", 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Your minions leech 10% of damage dealt by their spells and bow attacks as health', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The touch of death reaches far beyond the grave,IIwBlJAmB2Mg.png,True,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Ornate Wand,3,55,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Spriggan Branch,4,47,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Ritual Stake,5,14,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Ivory Wand,6,31,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Birch Wand,7,20,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Profane Wand,8,67,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Crystal Wand,9,60,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wands,10,4,0.75,10,1,0,0,0.5,0,15,0,0,[],Dragonhorn Wand,10,77,0,-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Forestry Axe,0,0,0,0.5,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Refuge Axe,1,5,0,0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Cultist Chopper,2,14,0,0.5,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Bearded Axe,3,21,0,0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Imperial Halberd,4,33,0,0.9,0.89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Ice Axe,5,47,0,0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Great Axe,6,54,0,0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Jade Cleaver,7,62,0,0.5,0.95,0,0,0,Bone Harvester,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 45, 'property': 0, 'specialTag': 0, 'tags': 544, 'type': 0, 'hideStatMod': 0}, {'value': 9, 'property': 21, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '20% chance to summon a skeleton harvester for 15 seconds on kill', 'altText': 'Skeleton harvesters have 100 base health and gain 10 health per level and per point of intelligence. Skeleton harvesters gain 4% increased damage per point of intelligence.', 'setPart': 0, 'setItemRequirement': 0}]",Some kill without a purpose. Acolytes kill for the harvest.,IIwBmCYRB2ayA.png,True,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Obsidian Axe,8,64,0,0.5,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Bone Scythe,9,66,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Bardiche,10,71,0,0.9,0.89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Axes,12,4,20.2,12,1,0,0,0.5,0,13,0,0,[],Radiant Axe,11,76,0,0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Great Mace,0,0,0,0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Spiked Great Club,1,7,0,0.5,0.9,0,0,0,Hammer of Lorent,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.2, 'property': 1, 'specialTag': 3, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '+1 melee physical damage per level', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '+1% melee stun chance per level', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","Lorent may be gone, but its memory will remain with you as you grow.",IIwBmGYTB2Mg.png,True,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Maul,2,19,0,0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Spiked Maul,3,28,0,0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Giant Club,4,39,0,0.6,0.86,0,0,0,Torch Of The Pontifex,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 13, 'property': 0, 'specialTag': 0, 'tags': 288, 'type': 0, 'hideStatMod': 0}, {'value': 10.3, 'property': 1, 'specialTag': 1, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 10.3, 'property': 0, 'specialTag': 0, 'tags': 4104, 'type': 1, 'hideStatMod': 0}, {'value': 0.13, 'property': 6, 'specialTag': 0, 'tags': 8, 'type': 1, 'hideStatMod': 0}]","[{'description': 'You cremate enemies you kill, burning enemies around them', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'You have a 10% chance to summon a burning skeleton for 10 seconds when you cremate an enemy', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","Pontifex Yulia, High Priest of the Immortal Empire, would sacrifice entire villages and raise burning soldiers from the ashes.",IIwBmGYRAWB2Mg.png,True,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Great Hammer,5,52,0,0.5,0.9,0,0,0,Storm Breaker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 30, 'property': 0, 'specialTag': 0, 'tags': 514, 'type': 0, 'hideStatMod': 0}, {'value': 0.3, 'property': 34, 'specialTag': 0, 'tags': 1, 'type': 0, 'hideStatMod': 0}, {'value': 10.5, 'property': 51, 'specialTag': 0, 'tags': 2, 'type': 0, 'hideStatMod': 0}, {'value': 150, 'property': 15, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 1}, {'value': 10.5, 'property': 15, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 1}]","[{'description': '+150 Lightning Protection', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '150% Increased Lightning Protection', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Strike with the power of the storm,IIwBmGYRBWB2Mg.png,True,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Titan Femur,6,58,0,0.5,0.88,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Terror Mace,7,66,0,0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Lucerne,8,74,0,0.9,0.86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Maces,13,4,20.2,13,1,0,0,0.5,0,5,0,0,[],Eber Head,9,78,0,0.5,0.86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Pike,0,6,0,10.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Short Spear,1,0,0,10.1,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Ice Spear,2,46,0,10.1,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Impaler,3,16,0,10.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Trident,4,51,0,10.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Glaive,5,29,0,10.1,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Polesword,6,22,0,10.1,0.94,0,0,0,Draalsting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': -0.12, 'property': 2, 'specialTag': 0, 'tags': 512, 'type': 2, 'hideStatMod': 0}, {'value': 10.75, 'property': 0, 'specialTag': 0, 'tags': 64, 'type': 1, 'hideStatMod': 0}, {'value': 10.2, 'property': 1, 'specialTag': 7, 'tags': 512, 'type': 0, 'hideStatMod': 0}]",[],"Poison the mind, kill the heart",IIwBmBYRA2B2Mg.png,True,,,,,,,,,,,,,,,
