,baseTypeName,displayName,baseTypeId,maxAffixes,affixEffectModifier,size,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,subItems 
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Ruby Ring', 'subTypeId': 1, 'levelRequirement': 62, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.28, 'implicitMaxValue': 0.45}, {'property': 0, 'specialTag': 0, 'tags': 8, 'type': 1, 'implicitValue': 0.28, 'implicitMaxValue': 0.45}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {'1': {'displayName': ""The Invoker's Scorching Grasp"", 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 2, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 1, 'isLegendary': 0, 'basicMods': [{'value': 13, 'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'hideStatMod': 0}, {'value': 0.5, 'property': 1, 'specialTag': 1, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 0.5, 'property': 0, 'specialTag': 0, 'tags': 4104, 'type': 1, 'hideStatMod': 0}], 'descriptionParts': [{'description': 'Casting a lightning spell gives 20% more fire damage, casting a fire spell gives 20% more cold damage, casting a cold spell gives 20% more lightning damage', 'altText': 'Buffs last 4 seconds and do not stack', 'setPart': 1, 'setItemRequirement': 2}, {'description': '+500 elemental protection', 'altText': None, 'setPart': 1, 'setItemRequirement': 3}], 'loreText': '...his master fell, a firey death knell...', 'sprite': 'IIwBgTKLAHFQ.png', 'hideLevelRequirement': True}}}"
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Sapphire Ring', 'subTypeId': 2, 'levelRequirement': 40, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 20}, {'property': 18, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {'1': {'displayName': ""The Invoker's Static Touch"", 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 2, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 1, 'isLegendary': 0, 'basicMods': [{'value': 0.3, 'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 256, 'type': 0, 'hideStatMod': 0}, {'value': 13, 'property': 0, 'specialTag': 0, 'tags': 258, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': 'Casting a lightning spell gives 20% more fire damage, casting a fire spell  gives 20% more cold damage, casting a cold spell  gives 20% more lightning damage', 'altText': 'Buffs last 4 seconds and do not stack', 'setPart': 1, 'setItemRequirement': 2}, {'description': '+500 elemental protection', 'altText': None, 'setPart': 1, 'setItemRequirement': 3}], 'loreText': '...electrified with ambition, he cast spells beyond his cognition...', 'sprite': 'IIwBgTK4BwsQ.png', 'hideLevelRequirement': True}}}"
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Silver Ring', 'subTypeId': 3, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 9, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.03, 'implicitMaxValue': 0.08}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {'1': {'displayName': 'Arboreal Circuit', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 300, 'property': 10, 'specialTag': 0, 'tags': 8192, 'type': 0, 'hideStatMod': 0}, {'value': 0.1, 'property': 9, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}], 'descriptionParts': [{'description': '10% chance to summon an illusory tree when hit (15 second cooldown)', 'altText': 'The illusory tree lasts 8 seconds and its health scales with character level and attunement', 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'You can search round and round, but you are seeking an illusion.', 'sprite': 'IIwBgTKIMwOwsQ.png', 'hideLevelRequirement': True}}}"
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Gold Ring', 'subTypeId': 4, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 52, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.18}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Jade Ring', 'subTypeId': 6, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 11, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 25}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Turquoise Ring', 'subTypeId': 7, 'levelRequirement': 31, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.35}, {'property': 7, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.35}, {'property': 5, 'specialTag': 0, 'tags': 8192, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.35}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {'1': {'displayName': 'Hollow Finger', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0.2, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 0.4, 'property': 1, 'specialTag': 3, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 4, 'property': 0, 'specialTag': 0, 'tags': 544, 'type': 0, 'hideStatMod': 0}, {'value': 80, 'property': 14, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': '+1 Maximum Skeleton', 'altText': ""Affects the Acolyte's Summon Skeleton skill"", 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'Only brittle skin remains', 'sprite': 'IIwBgTKIOxSxA.png', 'hideLevelRequirement': True}}}"
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Ivory Ring', 'subTypeId': 8, 'levelRequirement': 66, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 27, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.33, 'implicitMaxValue': 0.46}, {'property': 16, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.26}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
21,Ring,Ring,21,4,0,"{'x': 1, 'y': 1}",21,0,0,0,0,0,0,0,0,[],"{'displayName': 'Coral Ring', 'subTypeId': 9, 'levelRequirement': 48, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 20, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 6}, {'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Leatherbound Tome', 'subTypeId': 0, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 6, 'implicitMaxValue': 10}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {'1': {'displayName': 'Tome of Elements', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 0.15, 'property': 1, 'specialTag': 1, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 3, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.2, 'property': 51, 'specialTag': 0, 'tags': 128, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': '+15% chance to chill, shock, and ignite with elemental abilities', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'The power of the elements is greatest in their most primal state', 'sprite': 'IIwBgTGJQ7CxA.png', 'hideLevelRequirement': True}}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Lost Journal', 'subTypeId': 1, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 14, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.04, 'implicitMaxValue': 0.06}, {'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.04, 'implicitMaxValue': 0.06}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Stained Tome', 'subTypeId': 2, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 30, 'implicitMaxValue': 40}, {'property': 17, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': -0.12, 'implicitMaxValue': -0.02}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Copper Chalice', 'subTypeId': 3, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 3}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Silver Grail', 'subTypeId': 4, 'levelRequirement': 15, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 25}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Golden Chalice', 'subTypeId': 5, 'levelRequirement': 37, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 4, 'implicitMaxValue': 6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {'1': {'displayName': 'Soulfire', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 60, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 10.6, 'property': 1, 'specialTag': 1, 'tags': 8, 'type': 0, 'hideStatMod': 1}, {'value': 10.6, 'property': 1, 'specialTag': 1, 'tags': 32, 'type': 0, 'hideStatMod': 1}], 'descriptionParts': [{'description': '+160% Chance to Ignite on Hit with Fire Skills and Necrotic Skills', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '60% increased fire damage if you have killed an enemy recently', 'altText': 'recently refers to the last 4 seconds', 'setPart': 0, 'setItemRequirement': 0}, {'description': '100% increased armor while ignited', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'The souls of the damned burn with eternal fire', 'sprite': 'IIwBgTGIgrA7Cwg.png', 'hideLevelRequirement': True}}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Grave Lantern', 'subTypeId': 6, 'levelRequirement': 34, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 1, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.3}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Overgrowth Bloom', 'subTypeId': 7, 'levelRequirement': 35, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 23, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 3}, {'property': 30, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.05}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Navigation Orb', 'subTypeId': 8, 'levelRequirement': 61, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 4, 'type': 1, 'implicitValue': 0.2, 'implicitMaxValue': 0.4}, {'property': 0, 'specialTag': 0, 'tags': 2, 'type': 1, 'implicitValue': 0.2, 'implicitMaxValue': 0.4}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Broken Hilt', 'subTypeId': 9, 'levelRequirement': 46, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 2, 'specialTag': 0, 'tags': 512, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.07}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Splintered Haft', 'subTypeId': 10, 'levelRequirement': 65, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 4}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Defiled Bones', 'subTypeId': 11, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 256, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.19}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Caged Souls', 'subTypeId': 12, 'levelRequirement': 5, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 9, 'implicitMaxValue': 29}, {'property': 16, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.09, 'implicitMaxValue': 0.29}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Homunculus Bile', 'subTypeId': 13, 'levelRequirement': 13, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 7, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.31}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Cursed Bones', 'subTypeId': 14, 'levelRequirement': 33, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.45}, {'property': 0, 'specialTag': 0, 'tags': 16777216, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.63}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Runed Bones', 'subTypeId': 15, 'levelRequirement': 51, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.36}, {'property': 9, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.16}, {'property': 7, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.66}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Decaying Homunculus', 'subTypeId': 16, 'levelRequirement': 59, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 32, 'type': 1, 'implicitValue': 0.31, 'implicitMaxValue': 0.61}, {'property': 0, 'specialTag': 0, 'tags': 8224, 'type': 1, 'implicitValue': 0.31, 'implicitMaxValue': 0.61}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Damned Souls', 'subTypeId': 17, 'levelRequirement': 63, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 8, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.91}, {'property': 0, 'specialTag': 0, 'tags': 8200, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.91}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Homunculus Blood', 'subTypeId': 18, 'levelRequirement': 65, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.41}, {'property': 1, 'specialTag': 2, 'tags': 8192, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.41}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Putrid Souls', 'subTypeId': 19, 'levelRequirement': 71, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.31, 'implicitMaxValue': 0.45}, {'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 13, 'implicitMaxValue': 31}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Runic Tome', 'subTypeId': 20, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 3}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 2, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Arcane Quill', 'subTypeId': 21, 'levelRequirement': 6, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 39, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 2, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Third Eye', 'subTypeId': 22, 'levelRequirement': 12, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 64, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.03, 'implicitMaxValue': 0.09}, {'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.03, 'implicitMaxValue': 0.09}, {'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.03, 'implicitMaxValue': 0.09}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 2, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Scrivening Quill', 'subTypeId': 23, 'levelRequirement': 41, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 8, 'implicitMaxValue': 21}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 2, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
22,Relic,Relic,22,4,0,"{'x': 2, 'y': 2}",22,0,0,0,0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]","{'displayName': 'Ancient Tome', 'subTypeId': 24, 'levelRequirement': 52, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 42, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}, {'property': 42, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}, {'property': 42, 'specialTag': 1, 'tags': 0, 'type': 0, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 2, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
